category,header,implementation,function,line,status,owner,note
void_ptr,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_validateIndex,87,done,,typed opaque aliases introduced for SkReadBuffer API; buffer handle and structured in/out pointers hardened with size_t/u32 normalization
void_ptr,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_checkInt,88,done,,typed opaque aliases introduced for SkReadBuffer API; buffer handle and structured in/out pointers hardened with size_t/u32 normalization
void_ptr,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_checkFilterQuality,92,done,,typed opaque aliases introduced for SkReadBuffer API; buffer handle and structured in/out pointers hardened with size_t/u32 normalization
void_ptr,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readSampling,93,done,,typed opaque aliases introduced for SkReadBuffer API; buffer handle and structured in/out pointers hardened with size_t/u32 normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_delete,12,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_isEmpty,13,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_isSorted,14,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_isFinite,15,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_x,16,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_y,17,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_left,18,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_top,19,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_right,20,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_bottom,21,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_width,22,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_height,23,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_centerX,24,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_centerY,25,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_center,26,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_toQuad,27,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setEmpty,28,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_set,29,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setLTRB,30,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setBounds,31,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setBoundsCheck,32,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setBoundsNoCheck,33,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_set_2,34,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setXYWH,35,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setWH,36,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_setIWH,37,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeOffset,38,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeOffset_2,39,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeInset,40,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeOutset,41,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_offset,42,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_offset_2,43,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_offsetTo,44,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_inset,45,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_outset,46,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_intersect,47,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_intersect_2,48,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_intersects,49,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_join,50,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_joinNonEmptyArg,51,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_joinPossiblyEmptyRect,52,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_contains,53,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_contains_2,54,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_contains_3,55,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_round,56,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_roundOut,57,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_roundOut_2,58,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_roundIn,59,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_round_2,60,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_roundOut_3,61,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_roundIn_2,62,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_sort,63,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeSorted,64,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_asScalars,65,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_dump,66,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_dump_2,67,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_dumpHex,68,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_MakeSize,75,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_Make,78,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr|suffix,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_Make_2,79,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_Intersects,80,done,,typed opaque aliases introduced for SkRect API; rect/point/i_rect/i_size/size handles hardened with reinterpret_cast normalization
void_ptr,skia/binding/sk_ref_cnt_base.h,skia/binding/sk_ref_cnt_base.cpp,SkRefCntBase_new,12,done,,typed opaque alias introduced for SkRefCntBase handle; ref/unref/unique signatures hardened
void_ptr,skia/binding/sk_ref_cnt_base.h,skia/binding/sk_ref_cnt_base.cpp,SkRefCntBase_delete,13,done,,typed opaque alias introduced for SkRefCntBase handle; ref/unref/unique signatures hardened
void_ptr,skia/binding/sk_ref_cnt_base.h,skia/binding/sk_ref_cnt_base.cpp,SkRefCntBase_unique,14,done,,typed opaque alias introduced for SkRefCntBase handle; ref/unref/unique signatures hardened
void_ptr,skia/binding/sk_ref_cnt_base.h,skia/binding/sk_ref_cnt_base.cpp,SkRefCntBase_ref,15,done,,typed opaque alias introduced for SkRefCntBase handle; ref/unref/unique signatures hardened
void_ptr,skia/binding/sk_ref_cnt_base.h,skia/binding/sk_ref_cnt_base.cpp,SkRefCntBase_unref,16,done,,typed opaque alias introduced for SkRefCntBase handle; ref/unref/unique signatures hardened
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_new,16,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_new_2,17,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_new_3,18,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_delete,19,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_set,20,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_swap,21,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_isEmpty,22,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_isRect,23,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_isComplex,24,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_getBounds,25,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_computeRegionComplexity,26,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_getBoundaryPath,27,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_setEmpty,28,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_setRect,29,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_setRects,30,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_setRegion,31,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_setPath,32,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_intersects,33,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_intersects_2,34,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_contains,35,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_contains_2,36,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_contains_3,37,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_quickContains,38,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_quickReject,39,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_quickReject_2,40,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_translate,41,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_translate_2,42,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_op,43,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_op_2,44,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_op_3,45,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_op_4,46,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_op_5,47,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|primitive,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_writeToMemory,48,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr|primitive,skia/binding/sk_region.h,skia/binding/sk_region.cpp,SkRegion_readFromMemory,49,done,,typed opaque aliases introduced for SkRegion API; region/path/i_rect handles hardened with size_t normalization
void_ptr,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_delete,12,done,,typed opaque aliases introduced for SkRSXform API; rsxform/size/point handles hardened
void_ptr,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_rectStaysRect,13,done,,typed opaque aliases introduced for SkRSXform API; rsxform/size/point handles hardened
void_ptr,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_setIdentity,14,done,,typed opaque aliases introduced for SkRSXform API; rsxform/size/point handles hardened
void_ptr,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_set,15,done,,typed opaque aliases introduced for SkRSXform API; rsxform/size/point handles hardened
void_ptr,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_toQuad,16,done,,typed opaque aliases introduced for SkRSXform API; rsxform/size/point handles hardened
void_ptr|suffix,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_toQuad_2,17,done,,typed opaque aliases introduced for SkRSXform API; rsxform/size/point handles hardened
void_ptr,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_toTriStrip,18,done,,typed opaque aliases introduced for SkRSXform API; rsxform/size/point handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_new,15,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_delete,16,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_makeBlender,17,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_effect,18,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_uniform,19,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_child,20,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_uniforms,21,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_children,22,done,,typed opaque aliases introduced for SkRuntimeBlendBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_new,15,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_delete,16,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_makeColorFilter,17,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_effect,18,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_uniform,19,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_child,20,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_uniforms,21,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_children,22,done,,typed opaque aliases introduced for SkRuntimeColorFilterBuilder API; builder/effect handles hardened
void_ptr,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_delete,12,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr|primitive,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeShader,13,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeShader_2,14,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeColorFilter,15,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr|suffix|primitive,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeColorFilter_2,16,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr|suffix,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeColorFilter_3,17,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeBlender,18,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_source,19,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
void_ptr|primitive,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_uniformSize,20,done,,typed opaque aliases introduced for SkRuntimeEffect API; runtime-effect/options/matrix/child handles hardened with size_t normalization
