area,header,class,method,method_line,method_static,triage,priority,signature,note
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,type,424,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,color,424,no,real_gap,P3,const SkSVGColorType& color() const { SkASSERT(fType == Type::kColor); return fColor; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,SkSVGObjectBoundingBoxUnits,451,no,false_positive,P0,SkSVGObjectBoundingBoxUnits() : fType(Type::kUserSpaceOnUse) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,SkSVGObjectBoundingBoxUnits,451,no,false_positive,P0,explicit SkSVGObjectBoundingBoxUnits(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,operator==,451,no,false_positive,P0,bool operator==(const SkSVGObjectBoundingBoxUnits& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,operator!=,451,no,false_positive,P0,bool operator!=(const SkSVGObjectBoundingBoxUnits& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,type,451,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontFamily,SkSVGFontFamily,474,no,false_positive,P0,SkSVGFontFamily() : fType(Type::kInherit) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontFamily,SkSVGFontFamily,474,no,false_positive,P0,"explicit SkSVGFontFamily(const char family[]) : fType(Type::kFamily) , fFamily(family) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontFamily,operator==,474,no,false_positive,P0,bool operator==(const SkSVGFontFamily& other) const { return fType == other.fType && fFamily == other.fFamily; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontFamily,operator!=,474,no,false_positive,P0,bool operator!=(const SkSVGFontFamily& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontFamily,type,474,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontFamily,family,474,no,real_gap,P3,const SkString& family() const { return fFamily; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontStyle,SkSVGFontStyle,502,no,false_positive,P0,SkSVGFontStyle() : fType(Type::kInherit) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontStyle,SkSVGFontStyle,502,no,false_positive,P0,explicit SkSVGFontStyle(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontStyle,operator==,502,no,false_positive,P0,bool operator==(const SkSVGFontStyle& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontStyle,operator!=,502,no,false_positive,P0,bool operator!=(const SkSVGFontStyle& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontStyle,type,502,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontSize,SkSVGFontSize,523,no,false_positive,P0,"SkSVGFontSize() : fType(Type::kInherit), fSize(0) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontSize,SkSVGFontSize,523,no,false_positive,P0,"explicit SkSVGFontSize(const SkSVGLength& s) : fType(Type::kLength) , fSize(s) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontSize,operator==,523,no,false_positive,P0,bool operator==(const SkSVGFontSize& other) const { return fType == other.fType && fSize == other.fSize; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontSize,operator!=,523,no,false_positive,P0,bool operator!=(const SkSVGFontSize& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontSize,type,523,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontSize,size,523,no,real_gap,P3,const SkSVGLength& size() const { return fSize; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontWeight,SkSVGFontWeight,561,no,false_positive,P0,SkSVGFontWeight() : fType(Type::kInherit) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontWeight,SkSVGFontWeight,561,no,false_positive,P0,explicit SkSVGFontWeight(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontWeight,operator==,561,no,false_positive,P0,bool operator==(const SkSVGFontWeight& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontWeight,operator!=,561,no,false_positive,P0,bool operator!=(const SkSVGFontWeight& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFontWeight,type,561,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,SkSVGTextAnchor,610,no,false_positive,P0,SkSVGTextAnchor() : fType(Type::kInherit) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,SkSVGTextAnchor,610,no,false_positive,P0,explicit SkSVGTextAnchor(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,operator==,610,no,false_positive,P0,bool operator==(const SkSVGTextAnchor& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,operator!=,610,no,false_positive,P0,bool operator!=(const SkSVGTextAnchor& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,type,610,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeInputType,SkSVGFeInputType,638,no,false_positive,P0,SkSVGFeInputType() : fType(Type::kUnspecified) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeInputType,SkSVGFeInputType,638,no,false_positive,P0,explicit SkSVGFeInputType(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeInputType,SkSVGFeInputType,638,no,false_positive,P0,"explicit SkSVGFeInputType(const SkSVGStringType& id) : fType(Type::kFilterPrimitiveReference), fId(id) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeInputType,operator==,638,no,false_positive,P0,bool operator==(const SkSVGFeInputType& other) const { return fType == other.fType && fId == other.fId; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeInputType,operator!=,638,no,false_positive,P0,bool operator!=(const SkSVGFeInputType& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeInputType,id,638,no,real_gap,P3,const SkString& id() const { SkASSERT(fType == Type::kFilterPrimitiveReference); return fId; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeInputType,type,638,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceBaseFrequency,SkSVGFeTurbulenceBaseFrequency,680,no,false_positive,P0,"SkSVGFeTurbulenceBaseFrequency() : fFreqX(0), fFreqY(0) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceBaseFrequency,SkSVGFeTurbulenceBaseFrequency,680,no,false_positive,P0,"SkSVGFeTurbulenceBaseFrequency(SkSVGNumberType freqX, SkSVGNumberType freqY) : fFreqX(freqX), fFreqY(freqY) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceBaseFrequency,freqX,680,no,real_gap,P3,SkSVGNumberType freqX() const { return fFreqX; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceBaseFrequency,freqY,680,no,real_gap,P3,SkSVGNumberType freqY() const { return fFreqY; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceType,SkSVGFeTurbulenceType,698,no,false_positive,P0,SkSVGFeTurbulenceType() : fType(kTurbulence) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceType,SkSVGFeTurbulenceType,698,no,false_positive,P0,explicit SkSVGFeTurbulenceType(Type type) : fType(type) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,Make,8,yes,real_gap,P3,static sk_sp<SkSVGUse> Make() { return sk_sp<SkSVGUse>(new SkSVGUse()); },Phase 3 later: DOM node factory; defer until node ownership/mutation model is designed
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,appendChild,8,no,real_gap,P3,void appendChild(sk_sp<SkSVGNode>) override;,Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,SVG_ATTR,8,no,false_positive,P0,"SVG_ATTR(X , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Y , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Href, SkSVGIRI , SkSVGIRI()) protected: bool onPrepareToRender(SkSVGRenderContext*) const override;",SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,onRender,8,no,na,P3,void onRender(const SkSVGRenderContext&) const override;,Phase 3 later/internal: virtual render/parser hook should not be exposed before DOM ownership design
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,onAsPath,8,no,na,P3,SkPath onAsPath(const SkSVGRenderContext&) const override;,Phase 3 later/internal: virtual render/parser hook should not be exposed before DOM ownership design
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,onObjectBoundingBox,8,no,na,P3,SkRect onObjectBoundingBox(const SkSVGRenderContext&) const override;,Phase 3 later/internal: virtual render/parser hook should not be exposed before DOM ownership design
modules/svg,modules/svg/include/SkSVGValue.h,SkSVGValue,type,24,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
