area,header,class,class_kind,class_line,class_status,method,method_line,method_static,method_status,matched_capi,signature,note
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,BlenderEffect,class,215,covered,Make,216,yes,covered,SkSG_BlenderEffect_Make,"static sk_sp<BlenderEffect> Make(sk_sp<RenderNode> child, sk_sp<SkBlender> = nullptr);",
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,BlenderEffect,class,215,covered,onNodeAt,216,no,false_positive,SkSG_BlenderEffect_Make,const RenderNode* onNodeAt(const SkPoint&) const override;,"Protected/internal SkSG virtual hook; public behavior is exposed through factory, attribute, render, or value wrappers rather than direct C ABI binding"
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,LayerEffect,class,235,covered,~LayerEffect,236,no,false_positive,SkSG_LayerEffect_Make,~LayerEffect() override;,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,LayerEffect,class,235,covered,Make,236,yes,covered,SkSG_LayerEffect_Make,"static sk_sp<LayerEffect> Make(sk_sp<RenderNode> child, SkBlendMode mode = SkBlendMode::kSrcOver);",
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,LayerEffect,class,235,covered,onRender,236,no,false_positive,SkSG_LayerEffect_Make,"void onRender(SkCanvas*, const RenderContext*) const override;","Protected/internal SkSG virtual hook; public behavior is exposed through factory, attribute, render, or value wrappers rather than direct C ABI binding"
modules/sksg,modules/sksg/include/SkSGRenderNode.h,RenderNode,class,23,covered,render,24,no,covered,SkSG_RenderNode_render,"void render(SkCanvas*, const RenderContext* = nullptr) const;",
modules/sksg,modules/sksg/include/SkSGRenderNode.h,RenderNode,class,23,covered,nodeAt,24,no,covered,SkSG_RenderNode_nodeAt,const RenderNode* nodeAt(const SkPoint& point) const;,
modules/sksg,modules/sksg/include/SkSGRenderNode.h,RenderNode,class,23,covered,isVisible,24,no,covered,SkSG_RenderNode_isVisible,bool isVisible() const;,
modules/sksg,modules/sksg/include/SkSGRenderNode.h,RenderNode,class,23,covered,setVisible,24,no,covered,SkSG_RenderNode_setVisible,void setVisible(bool);,
modules/sksg,modules/sksg/include/SkSGRenderNode.h,CustomRenderNode,class,125,missing,,,,no_public_methods_found,,,public method extraction found no methods
modules/sksg,modules/sksg/include/SkSGScene.h,Scene,class,16,covered,Make,17,yes,covered,SkSG_Scene_Make,static std::unique_ptr<Scene> Make(sk_sp<RenderNode> root);,
modules/sksg,modules/sksg/include/SkSGScene.h,Scene,class,16,covered,~Scene,17,no,false_positive,SkSG_Scene_Make|SkSG_Scene_MakeSimpleRect|SkSG_Scene_nodeAt|SkSG_Scene_ref|SkSG_Scene_release|SkSG_Scene_render|SkSG_Scene_revalidate|SkSG_Scene_unref,~Scene();,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGScene.h,Scene,class,16,covered,render,17,no,covered,SkSG_Scene_render,void render(SkCanvas*) const;,
modules/sksg,modules/sksg/include/SkSGScene.h,Scene,class,16,covered,revalidate,17,no,covered,SkSG_Scene_revalidate,void revalidate(InvalidationController* = nullptr);,
modules/sksg,modules/sksg/include/SkSGScene.h,Scene,class,16,covered,nodeAt,17,no,covered,SkSG_Scene_nodeAt,const RenderNode* nodeAt(const SkPoint&) const;,
modules/sksg,modules/sksg/include/SkSGText.h,Text,class,25,covered,Make,26,yes,covered,SkSG_Text_Make,"static sk_sp<Text> Make(sk_sp<SkTypeface> tf, const SkString& text);",
modules/sksg,modules/sksg/include/SkSGText.h,Text,class,25,covered,~Text,26,no,false_positive,SkSG_Text_Make,~Text() override;,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGText.h,Text,class,25,covered,onDraw,26,no,false_positive,SkSG_Text_Make,"void onDraw(SkCanvas*, const SkPaint&) const override;","Protected/internal SkSG virtual hook; public behavior is exposed through factory, attribute, render, or value wrappers rather than direct C ABI binding"
modules/sksg,modules/sksg/include/SkSGText.h,Text,class,25,covered,onContains,26,no,false_positive,SkSG_Text_Make,bool onContains(const SkPoint&) const override;,"Protected/internal SkSG virtual hook; public behavior is exposed through factory, attribute, render, or value wrappers rather than direct C ABI binding"
modules/sksg,modules/sksg/include/SkSGText.h,Text,class,25,covered,onRevalidate,26,no,false_positive,SkSG_Text_Make,"SkRect onRevalidate(InvalidationController*, const SkMatrix&) override;","Protected/internal SkSG virtual hook; public behavior is exposed through factory, attribute, render, or value wrappers rather than direct C ABI binding"
modules/sksg,modules/sksg/include/SkSGText.h,Text,class,25,covered,onAsPath,26,no,false_positive,SkSG_Text_Make,SkPath onAsPath() const override;,"Protected/internal SkSG virtual hook; public behavior is exposed through factory, attribute, render, or value wrappers rather than direct C ABI binding"
modules/sksg,modules/sksg/include/SkSGTransform.h,Transform,class,20,covered,MakeConcat,21,yes,covered,SkSG_Transform_MakeConcat,"static sk_sp<Transform> MakeConcat(sk_sp<Transform> a, sk_sp<Transform> b);",
modules/sksg,modules/sksg/include/SkSGTransform.h,Transform,class,20,covered,MakeInverse,21,yes,covered,SkSG_Transform_MakeInverse,static sk_sp<Transform> MakeInverse(sk_sp<Transform> t);,
modules/sksg,modules/sksg/include/SkSGTransform.h,TransformEffect,class,71,covered,Make,72,yes,covered,SkSG_TransformEffect_Make,"static sk_sp<TransformEffect> Make(sk_sp<RenderNode> child, sk_sp<Transform> transform) { return child && transform ? sk_sp<TransformEffect>(new TransformEffect(std::move(child), std::move(transform))) : nullptr; }",
modules/sksg,modules/sksg/include/SkSGTransform.h,TransformEffect,class,71,covered,Make,72,yes,covered,SkSG_TransformEffect_Make,"static sk_sp<TransformEffect> Make(sk_sp<RenderNode> child, const SkMatrix& m) { return Make(std::move(child), Matrix<SkMatrix>::Make(m)); }",
modules/sksg,modules/sksg/include/SkSGTransform.h,TransformEffect,class,71,covered,~TransformEffect,72,no,false_positive,SkSG_TransformEffect_Make|SkSG_TransformEffect_MakeWithMatrix|SkSG_TransformEffect_getTransform,~TransformEffect() override;,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGTransform.h,TransformEffect,class,71,covered,getTransform,72,no,covered,SkSG_TransformEffect_getTransform,const sk_sp<Transform>& getTransform() const { return fTransform; },
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakePrimitive,42,yes,covered,SkShaper_MakePrimitive,static std::unique_ptr<SkShaper> MakePrimitive();,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeShaperDrivenWrapper,42,yes,covered,SkShaper_MakeShaperDrivenWrapper,static std::unique_ptr<SkShaper> MakeShaperDrivenWrapper(sk_sp<SkFontMgr> fallback);,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeShapeThenWrap,42,yes,covered,SkShaper_MakeShapeThenWrap,static std::unique_ptr<SkShaper> MakeShapeThenWrap(sk_sp<SkFontMgr> fallback);,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,PurgeHarfBuzzCache,42,yes,covered,SkShaper_PurgeHarfBuzzCache,static void PurgeHarfBuzzCache();,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeCoreText,42,yes,covered,SkShaper_MakeCoreText,static std::unique_ptr<SkShaper> MakeCoreText();,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,Make,42,yes,covered,SkShaper_Make,static std::unique_ptr<SkShaper> Make(sk_sp<SkFontMgr> fallback = nullptr);,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,PurgeCaches,42,yes,covered,SkShaper_PurgeCaches,static void PurgeCaches();,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,SkShaper,42,no,covered,SkShaper_Make|SkShaper_MakeBiDiRunIterator|SkShaper_MakeCoreText|SkShaper_MakeFontMgrRunIterator|SkShaper_MakeFontMgrRunIteratorWithRequest|SkShaper_MakeHbIcuScriptRunIterator|SkShaper_MakeIcuBiDiRunIterator|SkShaper_MakePrimitive,SkShaper();,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,~SkShaper,42,no,false_positive,SkShaper_delete,virtual ~SkShaper();,destructor/lifetime should be represented by wrapper release/delete API
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeFontMgrRunIterator,110,yes,covered,SkShaper_MakeFontMgrRunIterator,"static std::unique_ptr<FontRunIterator> MakeFontMgrRunIterator(const char* utf8, size_t utf8Bytes, const SkFont& font, sk_sp<SkFontMgr> fallback);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeFontMgrRunIterator,110,yes,covered,SkShaper_MakeFontMgrRunIterator,"static std::unique_ptr<SkShaper::FontRunIterator> MakeFontMgrRunIterator(const char* utf8, size_t utf8Bytes, const SkFont& font, sk_sp<SkFontMgr> fallback, const char* requestName, SkFontStyle requestStyle, const SkShaper::LanguageRunIterat",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeBiDiRunIterator,128,yes,covered,SkShaper_MakeBiDiRunIterator,"static std::unique_ptr<BiDiRunIterator> MakeBiDiRunIterator(const char* utf8, size_t utf8Bytes, uint8_t bidiLevel);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeIcuBiDiRunIterator,128,yes,covered,SkShaper_MakeIcuBiDiRunIterator,"static std::unique_ptr<BiDiRunIterator> MakeIcuBiDiRunIterator(const char* utf8, size_t utf8Bytes, uint8_t bidiLevel);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeScriptRunIterator,145,yes,covered,SkShaper_MakeScriptRunIterator,"static std::unique_ptr<ScriptRunIterator> MakeScriptRunIterator(const char* utf8, size_t utf8Bytes, SkFourByteTag script);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeSkUnicodeHbScriptRunIterator,145,yes,covered,SkShaper_MakeSkUnicodeHbScriptRunIterator,"static std::unique_ptr<ScriptRunIterator> MakeSkUnicodeHbScriptRunIterator(const char* utf8, size_t utf8Bytes);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeSkUnicodeHbScriptRunIterator,145,yes,covered,SkShaper_MakeSkUnicodeHbScriptRunIterator,"static std::unique_ptr<ScriptRunIterator> MakeSkUnicodeHbScriptRunIterator(const char* utf8, size_t utf8Bytes, SkFourByteTag script);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeHbIcuScriptRunIterator,145,yes,covered,SkShaper_MakeHbIcuScriptRunIterator,"static std::unique_ptr<ScriptRunIterator> MakeHbIcuScriptRunIterator(const char* utf8, size_t utf8Bytes);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,MakeStdLanguageRunIterator,167,yes,covered,SkShaper_MakeStdLanguageRunIterator,"static std::unique_ptr<LanguageRunIterator> MakeStdLanguageRunIterator(const char* utf8, size_t utf8Bytes);",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,shape,228,no,covered,SkShaper_shape,"virtual void shape(const char* utf8, size_t utf8Bytes, const SkFont& srcFont, bool leftToRight, SkScalar width, RunHandler*) const = 0;",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,shape,228,no,covered,SkShaper_shape,"virtual void shape(const char* utf8, size_t utf8Bytes, FontRunIterator&, BiDiRunIterator&, ScriptRunIterator&, LanguageRunIterator&, SkScalar width, RunHandler*) const = 0;",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,class,41,covered,shape,228,no,covered,SkShaper_shape,"virtual void shape(const char* utf8, size_t utf8Bytes, FontRunIterator&, BiDiRunIterator&, ScriptRunIterator&, LanguageRunIterator&, const Feature* features, size_t featuresSize, SkScalar width, RunHandler*) const = 0;",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,SkTextBlobBuilderRunHandler,261,no,covered,SkTextBlobBuilderRunHandler_makeBlob|SkTextBlobBuilderRunHandler_new,"SkTextBlobBuilderRunHandler(const char* utf8Text, SkPoint offset) : fUtf8Text(utf8Text) , fOffset(offset) {}",
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,makeBlob,261,no,covered,SkTextBlobBuilderRunHandler_makeBlob,sk_sp<SkTextBlob> makeBlob();,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,endPoint,261,no,covered,SkTextBlobBuilderRunHandler_endPoint,SkPoint endPoint() { return fOffset; },
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,beginLine,261,no,covered,SkTextBlobBuilderRunHandler_beginLine,void beginLine() override;,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,runInfo,261,no,covered,SkTextBlobBuilderRunHandler_runInfo,void runInfo(const RunInfo&) override;,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,commitRunInfo,261,no,covered,SkTextBlobBuilderRunHandler_commitRunInfo,void commitRunInfo() override;,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,runBuffer,261,no,covered,SkTextBlobBuilderRunHandler_runBuffer,Buffer runBuffer(const RunInfo&) override;,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,commitRunBuffer,261,no,covered,SkTextBlobBuilderRunHandler_commitRunBuffer,void commitRunBuffer(const RunInfo&) override;,
modules/skshaper,modules/skshaper/include/SkShaper.h,SkTextBlobBuilderRunHandler,class,260,covered,commitLine,261,no,covered,SkTextBlobBuilderRunHandler_commitLine,void commitLine() override;,
modules/skshaper,modules/skshaper/include/SkShaper_factory.h,Factory,class,16,covered,makeShaper,17,no,covered,SkShapers_Factory_makeShaper,virtual std::unique_ptr<SkShaper> makeShaper(sk_sp<SkFontMgr> fallback) = 0;,
modules/skshaper,modules/skshaper/include/SkShaper_factory.h,Factory,class,16,covered,makeBidiRunIterator,17,no,covered,SkShapers_Factory_makeBidiRunIterator,"virtual std::unique_ptr<SkShaper::BiDiRunIterator> makeBidiRunIterator( const char* utf8, size_t utf8Bytes, uint8_t bidiLevel) = 0;",
modules/skshaper,modules/skshaper/include/SkShaper_factory.h,Factory,class,16,covered,makeScriptRunIterator,17,no,covered,SkShapers_Factory_makeScriptRunIterator,"virtual std::unique_ptr<SkShaper::ScriptRunIterator> makeScriptRunIterator( const char* utf8, size_t utf8Bytes, SkFourByteTag script) = 0;",
modules/skshaper,modules/skshaper/include/SkShaper_factory.h,Factory,class,16,covered,getUnicode,17,no,covered,SkShapers_Factory_getUnicode,virtual SkUnicode* getUnicode() = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBidiIterator,class,35,covered,~SkBidiIterator,50,no,covered,SkBidiIterator_delete,virtual ~SkBidiIterator() = default;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBidiIterator,class,35,covered,getLength,50,no,covered,SkBidiIterator_getLength,virtual Position getLength() = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBidiIterator,class,35,covered,getLevelAt,50,no,covered,SkBidiIterator_getLevelAt,virtual Level getLevelAt(Position) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,~SkBreakIterator,56,no,covered,SkBreakIterator_delete,virtual ~SkBreakIterator() = default;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,first,56,no,covered,SkBreakIterator_first,virtual Position first() = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,current,56,no,covered,SkBreakIterator_current,virtual Position current() = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,next,56,no,covered,SkBreakIterator_next,virtual Position next() = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,status,56,no,covered,SkBreakIterator_status,virtual Status status() = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,isDone,56,no,covered,SkBreakIterator_isDone,virtual bool isDone() = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,setText,56,no,split_covered,SkBreakIterator_setTextUtf16|SkBreakIterator_setTextUtf8,"virtual bool setText(const char utftext8[], int utf8Units) = 0;",covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,class,55,covered,setText,56,no,split_covered,SkBreakIterator_setTextUtf16|SkBreakIterator_setTextUtf8,"virtual bool setText(const char16_t utftext16[], int utf16Units) = 0;",covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,~SkUnicode,111,no,covered,SkUnicode_delete,~SkUnicode() override = default;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,toUpper,111,no,covered,SkUnicode_toUpper,virtual SkString toUpper(const SkString&) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,toUpper,111,no,covered,SkUnicode_toUpper,"virtual SkString toUpper(const SkString&, const char* locale) = 0;",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isControl,111,no,covered,SkUnicode_isControl,virtual bool isControl(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isWhitespace,111,no,covered,SkUnicode_isWhitespace,virtual bool isWhitespace(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isSpace,111,no,covered,SkUnicode_isSpace,virtual bool isSpace(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isTabulation,111,no,covered,SkUnicode_isTabulation,virtual bool isTabulation(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isHardBreak,111,no,covered,SkUnicode_isHardBreak,virtual bool isHardBreak(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isEmoji,111,no,covered,SkUnicode_isEmoji,virtual bool isEmoji(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isEmojiComponent,111,no,covered,SkUnicode_isEmojiComponent,virtual bool isEmojiComponent(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isEmojiModifierBase,111,no,covered,SkUnicode_isEmojiModifierBase,virtual bool isEmojiModifierBase(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isEmojiModifier,111,no,covered,SkUnicode_isEmojiModifier,virtual bool isEmojiModifier(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isRegionalIndicator,111,no,covered,SkUnicode_isRegionalIndicator,virtual bool isRegionalIndicator(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,isIdeographic,111,no,covered,SkUnicode_isIdeographic,virtual bool isIdeographic(SkUnichar utf8) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,makeBidiIterator,111,no,split_covered,SkUnicode_makeBidiIteratorUtf16|SkUnicode_makeBidiIteratorUtf8,"virtual std::unique_ptr<SkBidiIterator> makeBidiIterator (const uint16_t text[], int count, SkBidiIterator::Direction) = 0;",covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,makeBidiIterator,111,no,split_covered,SkUnicode_makeBidiIteratorUtf16|SkUnicode_makeBidiIteratorUtf8,"virtual std::unique_ptr<SkBidiIterator> makeBidiIterator (const char text[], int count, SkBidiIterator::Direction) = 0;",covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,makeBreakIterator,111,no,covered,SkUnicode_makeBreakIterator,"virtual std::unique_ptr<SkBreakIterator> makeBreakIterator (const char locale[], BreakType breakType) = 0;",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,makeBreakIterator,111,no,covered,SkUnicode_makeBreakIterator,virtual std::unique_ptr<SkBreakIterator> makeBreakIterator(BreakType type) = 0;,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,hasTabulationFlag,111,yes,covered,SkUnicode_hasTabulationFlag,static bool hasTabulationFlag(SkUnicode::CodeUnitFlags flags);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,hasHardLineBreakFlag,111,yes,covered,SkUnicode_hasHardLineBreakFlag,static bool hasHardLineBreakFlag(SkUnicode::CodeUnitFlags flags);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,hasSoftLineBreakFlag,111,yes,covered,SkUnicode_hasSoftLineBreakFlag,static bool hasSoftLineBreakFlag(SkUnicode::CodeUnitFlags flags);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,hasGraphemeStartFlag,111,yes,covered,SkUnicode_hasGraphemeStartFlag,static bool hasGraphemeStartFlag(SkUnicode::CodeUnitFlags flags);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,hasControlFlag,111,yes,covered,SkUnicode_hasControlFlag,static bool hasControlFlag(SkUnicode::CodeUnitFlags flags);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,hasPartOfWhiteSpaceBreakFlag,111,yes,covered,SkUnicode_hasPartOfWhiteSpaceBreakFlag,static bool hasPartOfWhiteSpaceBreakFlag(SkUnicode::CodeUnitFlags flags);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,extractBidi,111,yes,covered,SkUnicode_extractBidi,"static bool extractBidi(const char utf8[], int utf8Units, TextDirection dir, std::vector<BidiRegion>* bidiRegions);",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,getBidiRegions,111,no,covered,SkUnicode_getBidiRegions,"virtual bool getBidiRegions(const char utf8[], int utf8Units, TextDirection dir, std::vector<BidiRegion>* results) = 0;",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,getWords,111,no,covered,SkUnicode_getWords,"virtual bool getWords(const char utf8[], int utf8Units, const char* locale, std::vector<Position>* results) = 0;",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,getUtf8Words,111,no,covered,SkUnicode_getUtf8Words,"virtual bool getUtf8Words(const char utf8[], int utf8Units, const char* locale, std::vector<Position>* results) = 0;",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,getSentences,111,no,covered,SkUnicode_getSentences,"virtual bool getSentences(const char utf8[], int utf8Units, const char* locale, std::vector<Position>* results) = 0;",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,computeCodeUnitFlags,111,no,split_covered,SkUnicode_computeCodeUnitFlagsUtf16|SkUnicode_computeCodeUnitFlagsUtf8,"virtual bool computeCodeUnitFlags( char utf8[], int utf8Units, bool replaceTabs, skia_private::TArray<SkUnicode::CodeUnitFlags, true>* results) = 0;",covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,computeCodeUnitFlags,111,no,split_covered,SkUnicode_computeCodeUnitFlagsUtf16|SkUnicode_computeCodeUnitFlagsUtf8,"virtual bool computeCodeUnitFlags( char16_t utf16[], int utf16Units, bool replaceTabs, skia_private::TArray<SkUnicode::CodeUnitFlags, true>* results) = 0;",covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,convertUtf16ToUtf8,111,yes,covered,SkUnicode_convertUtf16ToUtf8,"static SkString convertUtf16ToUtf8(const char16_t * utf16, int utf16Units);",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,convertUtf16ToUtf8,111,yes,covered,SkUnicode_convertUtf16ToUtf8,static SkString convertUtf16ToUtf8(const std::u16string& utf16);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,convertUtf8ToUtf16,111,yes,covered,SkUnicode_convertUtf8ToUtf16,"static std::u16string convertUtf8ToUtf16(const char* utf8, int utf8Units);",
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,convertUtf8ToUtf16,111,yes,covered,SkUnicode_convertUtf8ToUtf16,static std::u16string convertUtf8ToUtf16(const SkString& utf8);,
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,class,69,covered,reorderVisual,111,no,covered,SkUnicode_reorderVisual,"virtual void reorderVisual(const BidiLevel runLevels[], int levelsCount, int32_t logicalFromVisual[]) = 0;",
modules/svg,modules/svg/include/SkSVGAttribute.h,SkSVGAttribute,class,5,missing,,,,no_public_methods_found,,,public method extraction found no methods
modules/svg,modules/svg/include/SkSVGAttribute.h,SkSVGPresentationAttributes,struct,58,covered,MakeInitial,59,yes,covered,SkSVGPresentationAttributes_MakeInitial,static SkSVGPresentationAttributes MakeInitial();,
modules/svg,modules/svg/include/SkSVGAttributeParser.h,SkSVGAttributeParser,class,17,missing,SkSVGAttributeParser,18,no,na,,SkSVGAttributeParser(const char[]);,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGAttributeParser.h,SkSVGAttributeParser,class,17,missing,parseInteger,18,no,na,,bool parseInteger(SkSVGIntegerType*);,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGAttributeParser.h,SkSVGAttributeParser,class,17,missing,parseViewBox,18,no,na,,bool parseViewBox(SkSVGViewBoxType*);,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGAttributeParser.h,SkSVGAttributeParser,class,17,missing,parsePreserveAspectRatio,18,no,na,,bool parsePreserveAspectRatio(SkSVGPreserveAspectRatio*);,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGAttributeParser.h,SkSVGAttributeParser,class,17,missing,parse,18,no,na,,bool parse(SkSVGIntegerType* v) { return parseInteger(v); },SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGCircle.h,SkSVGCircle,class,20,covered,Make,21,yes,covered,SkSVGCircle_Make,static sk_sp<SkSVGCircle> Make() { return sk_sp<SkSVGCircle>(new SkSVGCircle()); },
modules/svg,modules/svg/include/SkSVGCircle.h,SkSVGCircle,class,20,covered,SVG_ATTR,21,no,false_positive,SkSVGCircle_Make,"SVG_ATTR(Cx, SkSVGLength, SkSVGLength(0)) SVG_ATTR(Cy, SkSVGLength, SkSVGLength(0)) SVG_ATTR(R , SkSVGLength, SkSVGLength(0)) protected: bool parseAndSetAttribute(const char*, const char*) override;",SVG_ATTR macro expansion is not a standalone public C ABI method
