category,header,implementation,function,line,status,owner,note
handle_key_param,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_distanceToOrigin,28,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_param,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_iset,29,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_param,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_iset_2,30,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_param,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_negate,31,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_param,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_setAbs,32,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_param,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_setLength,33,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_param,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_setNormalize,34,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_point.h,skia/binding/sk_point.cpp,SkPoint_Make,38,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_point_3.h,skia/binding/sk_point_3.cpp,SkPoint3_makeScale,24,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_point_3.h,skia/binding/sk_point_3.cpp,SkPoint3_cross,28,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_point_3.h,skia/binding/sk_point_3.cpp,SkPoint3_Make,32,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_point_3.h,skia/binding/sk_point_3.cpp,SkPoint3_CrossProduct,35,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_getSimpleRadii,34,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_radii,42,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_makeOffset,49,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_dumpToString,56,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_MakeEmpty,62,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_MakeRect,63,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_MakeOval,64,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_r_rect.h,skia/binding/sk_r_rect.cpp,SkRRect_MakeRectXY,65,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readPoint_2,60,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readRect_2,66,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readPaint,70,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readColorFilter,76,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readImageFilter,77,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readBlender,78,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readMaskFilter,79,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readPathEffect,80,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readShader,81,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readByteArrayAsData,90,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readImage,92,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readTypeface,93,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_read_buffer.h,skia/binding/sk_read_buffer.cpp,SkReadBuffer_readSampling,111,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_center,32,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeOffset,44,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeOffset_2,45,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeInset,46,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeOutset,47,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_round_2,66,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_roundOut_3,67,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_roundIn_2,68,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_makeSorted,70,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_MakeEmpty,78,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_MakeWH,79,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_MakeIWH,80,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_MakeSize,81,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_MakeLTRB,82,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_MakeXYWH,83,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_Make,84,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rect.h,skia/binding/sk_rect.cpp,SkRect_Make_2,85,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_Make,26,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_rsx_form.h,skia/binding/sk_rsx_form.cpp,SkRSXform_MakeFromRadians,27,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_makeBlender,20,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_uniform,22,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_blend_builder.h,skia/binding/sk_runtime_blend_builder.cpp,SkRuntimeBlendBuilder_child,23,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_makeColorFilter,20,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_uniform,22,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_color_filter_builder.h,skia/binding/sk_runtime_color_filter_builder.cpp,SkRuntimeColorFilterBuilder_child,23,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeShader,25,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeShader_2,26,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeColorFilter,27,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeColorFilter_2,28,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeColorFilter_3,29,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_makeBlender,30,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_MakeForColorFilter,46,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_MakeForColorFilter_2,47,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_MakeForShader,48,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_MakeForShader_2,49,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_MakeForBlender,50,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_MakeForBlender_2,51,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_runtime_effect.h,skia/binding/sk_runtime_effect.cpp,SkRuntimeEffect_MakeTraced,52,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_effect_builder.h,skia/binding/sk_runtime_effect_builder.cpp,SkRuntimeEffectBuilder_uniform,17,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_effect_builder.h,skia/binding/sk_runtime_effect_builder.cpp,SkRuntimeEffectBuilder_child,18,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_shader_builder.h,skia/binding/sk_runtime_shader_builder.cpp,SkRuntimeShaderBuilder_makeShader,19,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_shader_builder.h,skia/binding/sk_runtime_shader_builder.cpp,SkRuntimeShaderBuilder_uniform,21,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_runtime_shader_builder.h,skia/binding/sk_runtime_shader_builder.cpp,SkRuntimeShaderBuilder_child,22,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_sampling_options.h,skia/binding/sk_sampling_options.cpp,SkSamplingOptions_Aniso,29,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_makeWithLocalMatrix,25,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_makeWithColorFilter,26,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_makeWithWorkingColorSpace,27,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_getFactory,28,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_serialize,32,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_NameToFactory,40,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_param,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_Register,42,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_shader.h,skia/binding/sk_shader.cpp,SkShader_Deserialize,43,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_shader_mask_filter.h,skia/binding/sk_shader_mask_filter.cpp,SkShaderMaskFilter_Make,18,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_shaders.h,skia/binding/sk_shaders.cpp,SkShaders_Empty,19,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_shaders.h,skia/binding/sk_shaders.cpp,SkShaders_Color,20,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_shaders.h,skia/binding/sk_shaders.cpp,SkShaders_Color_2,21,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_shaders.h,skia/binding/sk_shaders.cpp,SkShaders_Blend,22,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_shaders.h,skia/binding/sk_shaders.cpp,SkShaders_Blend_2,23,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return|handle_key_param,skia/binding/sk_shaders.h,skia/binding/sk_shaders.cpp,SkShaders_CoordClamp,24,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_size.h,skia/binding/sk_size.cpp,SkSize_toRound,23,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_size.h,skia/binding/sk_size.cpp,SkSize_toCeil,24,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_size.h,skia/binding/sk_size.cpp,SkSize_toFloor,25,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_size.h,skia/binding/sk_size.cpp,SkSize_Make,29,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_size.h,skia/binding/sk_size.cpp,SkSize_Make_2,30,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_size.h,skia/binding/sk_size.cpp,SkSize_MakeEmpty,31,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream.h,skia/binding/sk_stream.cpp,SkStream_duplicate,32,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream.h,skia/binding/sk_stream.cpp,SkStream_fork,33,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream.h,skia/binding/sk_stream.cpp,SkStream_MakeFromFile,44,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_asset.h,skia/binding/sk_stream_asset.cpp,SkStreamAsset_duplicate,20,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_asset.h,skia/binding/sk_stream_asset.cpp,SkStreamAsset_fork,21,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_asset.h,skia/binding/sk_stream_asset.cpp,SkStreamAsset_MakeFromFile,44,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_memory.h,skia/binding/sk_stream_memory.cpp,SkStreamMemory_duplicate,19,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_memory.h,skia/binding/sk_stream_memory.cpp,SkStreamMemory_fork,20,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_memory.h,skia/binding/sk_stream_memory.cpp,SkStreamMemory_MakeFromFile,44,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_rewindable.h,skia/binding/sk_stream_rewindable.cpp,SkStreamRewindable_duplicate,19,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_rewindable.h,skia/binding/sk_stream_rewindable.cpp,SkStreamRewindable_fork,33,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stream_rewindable.h,skia/binding/sk_stream_rewindable.cpp,SkStreamRewindable_MakeFromFile,44,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stroke_rec.h,skia/binding/sk_stroke_rec.cpp,SkStrokeRec_static,17,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stroke_rec.h,skia/binding/sk_stroke_rec.cpp,SkStrokeRec_static_2,18,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_stroke_rec.h,skia/binding/sk_stroke_rec.cpp,SkStrokeRec_static_3,19,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surface.h,skia/binding/sk_surface.cpp,SkSurface_imageInfo,35,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surface.h,skia/binding/sk_surface.cpp,SkSurface_makeSurface,43,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surface.h,skia/binding/sk_surface.cpp,SkSurface_makeSurface_2,44,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surface.h,skia/binding/sk_surface.cpp,SkSurface_makeImageSnapshot,45,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surface.h,skia/binding/sk_surface.cpp,SkSurface_makeImageSnapshot_2,46,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surface_props.h,skia/binding/sk_surface_props.cpp,SkSurfaceProps_cloneWithPixelGeometry,24,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surfaces.h,skia/binding/sk_surfaces.cpp,SkSurfaces_Null,18,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surfaces.h,skia/binding/sk_surfaces.cpp,SkSurfaces_Raster,19,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surfaces.h,skia/binding/sk_surfaces.cpp,SkSurfaces_Raster_2,20,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surfaces.h,skia/binding/sk_surfaces.cpp,SkSurfaces_WrapPixels,21,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surfaces.h,skia/binding/sk_surfaces.cpp,SkSurfaces_WrapPixels_2,22,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_surfaces.h,skia/binding/sk_surfaces.cpp,SkSurfaces_WrapPixels_3,23,done,,header handle key return/param migrated int -> typed sk_*_t
handle_key_return,skia/binding/sk_text_blob.h,skia/binding/sk_text_blob.cpp,SkTextBlob_serialize_2,29,todo,,static handle key exposed as int; return:sk_data_t
handle_key_return,skia/binding/sk_text_blob.h,skia/binding/sk_text_blob.cpp,SkTextBlob_MakeFromText,38,todo,,static handle key exposed as int; return:sk_text_blob_t
handle_key_return,skia/binding/sk_text_blob.h,skia/binding/sk_text_blob.cpp,SkTextBlob_MakeFromString,39,todo,,static handle key exposed as int; return:sk_text_blob_t
handle_key_return,skia/binding/sk_text_blob.h,skia/binding/sk_text_blob.cpp,SkTextBlob_MakeFromPosTextH,40,todo,,static handle key exposed as int; return:sk_text_blob_t
handle_key_return,skia/binding/sk_text_blob.h,skia/binding/sk_text_blob.cpp,SkTextBlob_MakeFromPosText,41,todo,,static handle key exposed as int; return:sk_text_blob_t
handle_key_return,skia/binding/sk_text_blob.h,skia/binding/sk_text_blob.cpp,SkTextBlob_MakeFromRSXform,42,todo,,static handle key exposed as int; return:sk_text_blob_t
handle_key_return,skia/binding/sk_text_blob.h,skia/binding/sk_text_blob.cpp,SkTextBlob_Deserialize,43,todo,,static handle key exposed as int; return:sk_text_blob_t
handle_key_return,skia/binding/sk_text_blob_builder.h,skia/binding/sk_text_blob_builder.cpp,SkTextBlobBuilder_make,19,todo,,static handle key exposed as int; return:sk_text_blob_t
handle_key_return,skia/binding/sk_trim_path_effect.h,skia/binding/sk_trim_path_effect.cpp,SkTrimPathEffect_Make,16,todo,,static handle key exposed as int; return:sk_path_effect_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_fontStyle,28,todo,,static handle key exposed as int; return:sk_font_style_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_makeClone,35,todo,,static handle key exposed as int; return:sk_typeface_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_serialize_2,37,todo,,static handle key exposed as int; return:sk_data_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_copyTableData,46,todo,,static handle key exposed as int; return:sk_data_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_openStream,52,todo,,static handle key exposed as int; return:sk_stream_asset_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_openExistingStream,53,todo,,static handle key exposed as int; return:sk_stream_asset_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_getBounds,58,todo,,static handle key exposed as int; return:sk_rect_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeEmpty,66,todo,,static handle key exposed as int; return:sk_typeface_t
handle_key_return|handle_key_param,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeDeserialize,67,todo,,static handle key exposed as int; return:sk_typeface_t; params:font_mgr:sk_font_mgr_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeDefault,74,todo,,static handle key exposed as int; return:sk_typeface_t
handle_key_return|handle_key_param,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeFromName,75,todo,,static handle key exposed as int; return:sk_typeface_t; params:fontStyle:sk_font_style_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeFromFile,76,todo,,static handle key exposed as int; return:sk_typeface_t
handle_key_return|handle_key_param,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeFromStream,77,todo,,static handle key exposed as int; return:sk_typeface_t; params:stream_asset:sk_stream_asset_t
handle_key_return|handle_key_param,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeFromData,78,todo,,static handle key exposed as int; return:sk_typeface_t; params:data:sk_data_t
handle_key_return,skia/binding/sk_typeface.h,skia/binding/sk_typeface.cpp,SkTypeface_MakeDeserialize_2,79,todo,,static handle key exposed as int; return:sk_typeface_t
handle_key_return,skia/binding/sk_typeface_mac.h,skia/binding/sk_typeface_mac.cpp,Mac_SkMakeTypefaceFromCTFont,18,todo,,static handle key exposed as int; return:sk_typeface_t
handle_key_param,skia/binding/sk_v2.h,skia/binding/sk_v2.cpp,SkV2_dot,29,todo,,static handle key exposed as int; params:v:sk_v2_t
handle_key_param,skia/binding/sk_v2.h,skia/binding/sk_v2.cpp,SkV2_cross,30,todo,,static handle key exposed as int; params:v:sk_v2_t
handle_key_return,skia/binding/sk_v2.h,skia/binding/sk_v2.cpp,SkV2_normalize,31,todo,,static handle key exposed as int; return:sk_v2_t
handle_key_param,skia/binding/sk_v2.h,skia/binding/sk_v2.cpp,SkV2_Dot,37,todo,,static handle key exposed as int; params:a:sk_v2_t|b:sk_v2_t
handle_key_param,skia/binding/sk_v2.h,skia/binding/sk_v2.cpp,SkV2_Cross,38,todo,,static handle key exposed as int; params:a:sk_v2_t|b:sk_v2_t
handle_key_return|handle_key_param,skia/binding/sk_v2.h,skia/binding/sk_v2.cpp,SkV2_Normalize,39,todo,,static handle key exposed as int; return:sk_v2_t; params:v:sk_v2_t
handle_key_return,skia/binding/sk_v3.h,skia/binding/sk_v3.cpp,SkV3_cross,29,todo,,static handle key exposed as int; return:sk_v3_t
handle_key_return,skia/binding/sk_v3.h,skia/binding/sk_v3.cpp,SkV3_normalize,30,todo,,static handle key exposed as int; return:sk_v3_t
handle_key_return,skia/binding/sk_v3.h,skia/binding/sk_v3.cpp,SkV3_Cross,37,todo,,static handle key exposed as int; return:sk_v3_t
handle_key_return,skia/binding/sk_v3.h,skia/binding/sk_v3.cpp,SkV3_Normalize,38,todo,,static handle key exposed as int; return:sk_v3_t
handle_key_return,skia/binding/sk_v4.h,skia/binding/sk_v4.cpp,SkV4_normalize,27,todo,,static handle key exposed as int; return:sk_v4_t
handle_key_return,skia/binding/sk_v4.h,skia/binding/sk_v4.cpp,SkV4_Normalize,34,todo,,static handle key exposed as int; return:sk_v4_t
handle_key_return,skia/binding/sk_vertices.h,skia/binding/sk_vertices.cpp,SkVertices_MakeCopy,36,todo,,static handle key exposed as int; return:sk_vertices_t
handle_key_return,skia/binding/sk_vertices.h,skia/binding/sk_vertices.cpp,SkVertices_MakeCopy_2,37,todo,,static handle key exposed as int; return:sk_vertices_t
handle_key_return,skia/binding/sk_wbmp_decoder.h,skia/binding/sk_wbmp_decoder.cpp,SkWbmpDecoder_Decode,19,todo,,static handle key exposed as int; return:sk_codec_t
handle_key_return,skia/binding/sk_wbmp_decoder.h,skia/binding/sk_wbmp_decoder.cpp,SkWbmpDecoder_Decode_2,20,todo,,static handle key exposed as int; return:sk_codec_t
handle_key_return,skia/binding/sk_wbmp_decoder.h,skia/binding/sk_wbmp_decoder.cpp,SkWbmpDecoder_Decoder,21,todo,,static handle key exposed as int; return:sk_codecs_decoder_t
